Date,Platform,Product_Category,Model_Name,Condition,Launch_Price_USD,Launch_Price_INR,Current_Price_USD,Current_Price_INR,Discount_Pct,Sale_Event,Stock_Status,Rating,Reviews_Count
04-12-2023,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,589.41,57009.38,26.2,None,In Stock,4.6,4602
04-12-2023,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1097.09,108869.26,8.5,None,In Stock,4.7,982
04-12-2023,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1104.32,109077.22,7.9,None,In Stock,4.5,1211
04-12-2023,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1112.14,107179.89,7.2,None,In Stock,4.8,769
04-12-2023,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1101.35,108879.36,8.1,None,In Stock,4.8,1598
04-12-2023,Amazon,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,602.59,50777.04,39.7,None,Low Stock,4.1,5856
04-12-2023,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,688.59,66734.9,31.1,None,Low Stock,4.5,2137
04-12-2023,Amazon,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,584.61,49323.99,41.5,None,Low Stock,4.5,2004
04-12-2023,Amazon,iPhone,iPhone 13 128GB,New,799,78302,596.8,59066.97,25.3,None,In Stock,4.4,2284
04-12-2023,Amazon,iPhone,iPhone 13 128GB,New,799,78302,597.95,58065.05,25.2,None,In Stock,4.2,1183
04-12-2023,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1004.3,99298.39,16.2,None,In Stock,4.8,2721
04-12-2023,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1014.45,99021.43,15.4,None,In Stock,4.3,3344
04-12-2023,Amazon,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,78302,585.54,50545.15,26.7,None,Out of Stock,4.2,1697
04-12-2023,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,903.18,88694.8,9.6,None,In Stock,4.8,2286
04-12-2023,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,895.22,86125.28,10.4,None,In Stock,4.8,1277
04-12-2023,Amazon,iPhone,iPhone 15 128GB,New,799,78302,804.36,78385.86,-0.7,None,In Stock,4.5,370
04-12-2023,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,786.76,76122.92,1.5,None,In Stock,4.4,238
04-12-2023,Amazon,iPhone,iPhone 15 128GB,New,799,78302,800.13,76891.38,-0.1,None,In Stock,4.4,461
04-12-2023,Amazon,iPhone,iPhone 15 128GB,New,799,78302,790.7,76677.79,1,None,In Stock,4.4,457
04-12-2023,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,801.27,80091.96,-0.3,None,Low Stock,4.8,154
04-12-2023,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1216.14,118344.22,-1.4,None,Out of Stock,4.7,353
04-12-2023,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1190.31,118111.57,0.7,None,In Stock,4.6,215
04-12-2023,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1196.28,117655.88,0.2,None,In Stock,4.5,183
04-12-2023,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1181.82,116545.37,1.4,None,In Stock,4.3,120
05-12-2023,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,261.37,26114.88,39.1,None,In Stock,4.3,3679
05-12-2023,Flipkart,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,42042,186.26,15957.82,56.6,None,In Stock,3.9,1478
05-12-2023,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,261.11,26048.14,39.1,None,In Stock,4.3,2530
05-12-2023,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,328.23,31656.77,23.5,None,In Stock,4.7,903
05-12-2023,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,437.49,43225.56,-2,None,In Stock,4.3,431
05-12-2023,Amazon,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,327.17,28024.97,23.7,None,In Stock,4,419
05-12-2023,Amazon,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,316.26,26876.74,26.3,None,In Stock,4.5,180
05-12-2023,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,357.93,29904.64,16.6,None,In Stock,4.3,309
05-12-2023,Flipkart,Watch,Apple Watch Ultra,New,799,78302,694.45,67472.04,13.1,None,In Stock,4.6,2435
05-12-2023,Amazon,Watch,Apple Watch Ultra,New,799,78302,687.73,66731.92,13.9,None,In Stock,4.3,1847
05-12-2023,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,708.18,68745.17,29.1,None,Low Stock,4.5,2758
05-12-2023,Flipkart,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,117502,903.81,78267.17,24.6,None,In Stock,4.2,1377
05-12-2023,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1999.71,194195.43,0,None,Low Stock,4.9,929
05-12-2023,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,2000.94,199490.21,-0.1,None,In Stock,4.3,763
05-12-2023,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,195902,1399.1,117226.65,30,None,In Stock,3.9,137
05-12-2023,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,2038.97,202775.1,-2,None,In Stock,4.4,169
05-12-2023,Amazon,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,32242,155.26,13364.29,52.8,None,In Stock,4.3,3515
05-12-2023,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,195.35,18783.82,40.6,None,In Stock,4.5,2815
05-12-2023,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,196.86,19072.75,40.2,None,In Stock,4.4,4144
05-12-2023,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,197.69,19509.89,39.9,None,In Stock,4.7,2251
05-12-2023,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,200.1,19428.8,39.2,None,In Stock,4.2,2987
05-12-2023,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,195.63,19464.31,40.5,None,In Stock,4.4,1901
05-12-2023,Amazon,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,32242,154.33,12873.46,53.1,None,In Stock,4.1,2676
05-12-2023,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,364.3,35150.97,39.2,None,In Stock,4.8,4236
05-12-2023,Flipkart,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,58702,408.58,34998.92,31.8,None,In Stock,3.8,3024
05-12-2023,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,499.03,49450.2,16.7,None,In Stock,4.4,2490
05-12-2023,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,604.01,60247.74,24.4,None,In Stock,4.5,3698
05-12-2023,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,78302,498.56,42383.07,37.6,None,In Stock,3.9,4799
05-12-2023,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1117.54,107800.9,6.8,None,In Stock,4.3,2213
05-12-2023,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1079.1,105648.97,10,None,In Stock,4.6,1200
05-12-2023,Amazon,iPhone,iPhone 12 64GB,New,799,78302,494.39,48602.28,38.1,None,Low Stock,4.5,2065
05-12-2023,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,508.69,48950.25,36.3,None,Out of Stock,4.7,5679
05-12-2023,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,698.45,68708.62,30.1,None,Out of Stock,4.5,6116
05-12-2023,Amazon,iPhone,iPhone 13 Pro Max 256GB,Renewed/Refurbished,1199,117502,758.35,65010.11,36.8,None,In Stock,4,1686
05-12-2023,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1003.01,97393.37,16.3,None,In Stock,4.6,2596
05-12-2023,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,712.39,69327.81,10.8,None,Low Stock,4.8,1313
05-12-2023,Amazon,iPhone,iPhone 14 128GB,New,799,78302,695.91,66928.09,12.9,None,In Stock,4.4,2388
05-12-2023,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,896.69,89534.93,10.2,None,Out of Stock,4.9,721
05-12-2023,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,881.46,86898.29,11.8,None,In Stock,4.6,1965
05-12-2023,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,804.36,77724.78,-0.7,None,In Stock,4.4,352
05-12-2023,Amazon,iPhone,iPhone 15 128GB,New,799,78302,802.94,77684.54,-0.5,None,Low Stock,4.9,347
05-12-2023,Amazon,iPhone,iPhone 15 128GB,New,799,78302,805.69,80365.51,-0.8,None,In Stock,4.6,419
05-12-2023,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,809.23,80692.08,-1.3,None,In Stock,4.2,254
05-12-2023,Amazon,iPhone,iPhone 15 128GB,New,799,78302,787.56,76348.04,1.4,None,In Stock,4.4,301
05-12-2023,Amazon,iPhone,iPhone 15 128GB,New,799,78302,808.86,80054.6,-1.2,None,In Stock,4.5,388
05-12-2023,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1208.96,118125.96,-0.8,None,In Stock,4.3,361
05-12-2023,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1214.15,117671.75,-1.3,None,In Stock,4.7,225
05-12-2023,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1209.94,118018.93,-0.9,None,Low Stock,4.6,390
05-12-2023,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1219.01,118497.21,-1.7,None,In Stock,4.2,351
06-12-2023,Amazon,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,42042,191.91,16517.92,55.3,None,Low Stock,4,2315
06-12-2023,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,332.21,32561.05,22.6,None,In Stock,4.7,2314
06-12-2023,Amazon,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,328.1,27712.64,23.5,None,Low Stock,4.2,430
06-12-2023,Amazon,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,341.6,29563.64,20.4,None,Out of Stock,3.9,373
06-12-2023,Amazon,Watch,Apple Watch Ultra,Renewed/Refurbished,799,78302,570.44,47674.7,28.6,None,Out of Stock,4.2,1732
06-12-2023,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,795.97,78186.95,0.4,None,In Stock,4.6,343
06-12-2023,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,535.91,45052.32,46.4,None,Out of Stock,4.4,5587
06-12-2023,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,699.54,69347.02,30,None,Out of Stock,4.5,3672
06-12-2023,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,1080.02,106892.48,9.9,None,Out of Stock,4.9,958
06-12-2023,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1831.82,182108.85,8.4,None,In Stock,4.8,1132
06-12-2023,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,195902,1507.4,126473.85,24.6,None,In Stock,4.2,1484
06-12-2023,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1978.07,196525.82,1,None,Low Stock,4.8,1467
06-12-2023,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,2031.2,201177.61,-1.6,None,In Stock,4.4,212
06-12-2023,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,2025.97,198251.77,-1.3,None,Out of Stock,4.3,188
06-12-2023,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1965.69,189998.29,1.7,None,In Stock,4.3,220
06-12-2023,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,2030.17,196882.64,-1.6,None,Low Stock,4.3,96
06-12-2023,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,2030.98,195755.32,-1.6,None,In Stock,4.6,114
06-12-2023,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1989.3,193113.1,0.5,None,In Stock,4.7,98
06-12-2023,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1975.72,196412.45,1.2,None,In Stock,4.3,96
06-12-2023,Amazon,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,32242,152.94,13248.95,53.5,None,In Stock,4.3,2069
06-12-2023,Flipkart,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,32242,152.35,13039.55,53.7,None,In Stock,4.2,3000
06-12-2023,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,198.48,19367.22,39.7,None,In Stock,4.3,4418
06-12-2023,Flipkart,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,32242,149.02,12808.59,54.7,None,Out of Stock,4.1,2184
06-12-2023,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,200.5,19647.74,39.1,None,In Stock,4.2,1160
06-12-2023,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,353.3,35199.68,41,None,In Stock,4.5,2718
06-12-2023,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,363.56,35155.24,39.3,None,Low Stock,4.3,3329
06-12-2023,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,493.27,47707.19,17.7,None,In Stock,4.8,3424
06-12-2023,Amazon,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,58702,380.87,32865.01,36.4,None,In Stock,4.3,1790
06-12-2023,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,496.49,48777.94,17.1,None,In Stock,4.4,1507
06-12-2023,Amazon,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,58702,378.06,32630.51,36.9,None,In Stock,3.9,1672
06-12-2023,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,117502,901.61,77985.5,24.8,None,In Stock,4,1114
06-12-2023,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1116.1,109813.53,6.9,None,In Stock,4.2,710
06-12-2023,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,407.15,34231.12,49,None,Out of Stock,4.3,2115
06-12-2023,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,489.48,48862.93,38.7,None,Out of Stock,4.9,5045
06-12-2023,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,703.58,67845.62,29.6,None,In Stock,4.5,4800
06-12-2023,Flipkart,iPhone,iPhone 13 128GB,Renewed/Refurbished,799,78302,480.72,40632.4,39.8,None,In Stock,4.4,2081
06-12-2023,Amazon,iPhone,iPhone 13 128GB,New,799,78302,598.31,58595.5,25.1,None,In Stock,4.5,2305
06-12-2023,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,587.3,57528.94,26.5,None,Low Stock,4.8,4011
06-12-2023,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1015.27,97764.26,15.3,None,In Stock,4.9,2932
06-12-2023,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,709.4,68873.27,11.2,None,Out of Stock,4.3,1423
06-12-2023,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,690.49,68848.66,13.6,None,In Stock,4.8,2422
06-12-2023,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,707.12,69371.51,11.5,None,In Stock,4.4,1661
06-12-2023,Amazon,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,97902,690.01,57817.84,30.9,None,Out of Stock,4.2,1482
06-12-2023,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,804.45,78235.74,-0.7,None,In Stock,4.8,200
06-12-2023,Amazon,iPhone,iPhone 15 128GB,New,799,78302,800.19,79951.26,-0.1,None,In Stock,4.7,409
06-12-2023,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,787.09,75968.2,1.5,None,Low Stock,4.8,353
06-12-2023,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,987.23,83073.45,17.7,None,In Stock,4.2,415
06-12-2023,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1189.32,118278.96,0.8,None,In Stock,4.8,383
06-12-2023,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1183.1,115283.31,1.3,None,Low Stock,4.6,409
07-12-2023,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,254.39,24689.2,40.7,None,Low Stock,4.4,3765
07-12-2023,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,255.6,24713.65,40.4,None,In Stock,4.4,1325
07-12-2023,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,435.29,42859.08,-1.5,None,In Stock,4.7,122
07-12-2023,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,432.84,42896.2,-0.9,None,Out of Stock,4.8,343
07-12-2023,Flipkart,Watch,Apple Watch Ultra,New,799,78302,710.8,68593.13,11,None,In Stock,4.6,1978
07-12-2023,Flipkart,Watch,Apple Watch Ultra,New,799,78302,695.11,68163.02,13,None,In Stock,4.9,1758
07-12-2023,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,808.97,79459.65,-1.2,None,In Stock,4.3,405
07-12-2023,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,790.76,76997.23,1,None,In Stock,4.5,429
07-12-2023,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,1096.15,107766.71,8.6,None,In Stock,4.7,2671
07-12-2023,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,1085.01,107005.69,9.5,None,Out of Stock,4.5,1354
07-12-2023,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,195902,1331.85,111932.37,33.4,None,Out of Stock,4.5,3187
07-12-2023,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,2008.18,197776.91,-0.5,None,In Stock,4.9,1746
07-12-2023,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,2038.74,197910.43,-2,None,In Stock,4.6,1616
07-12-2023,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1994.06,192422.01,0.2,None,In Stock,4.6,822
07-12-2023,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1975.66,193684.87,1.2,None,In Stock,4.7,1044
07-12-2023,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,195902,1417.51,122718.04,29.1,None,Out of Stock,3.9,1499
07-12-2023,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,195902,1445.05,122925.98,27.7,None,Out of Stock,4.4,139
07-12-2023,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,197.69,19482.68,39.9,None,In Stock,4.6,2505
07-12-2023,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,200.87,19447.46,38.9,None,In Stock,4.8,3156
07-12-2023,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,506.15,50014.13,15.5,None,In Stock,4.3,1781
07-12-2023,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,594.03,58065.73,25.7,None,In Stock,4.8,1836
07-12-2023,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1001.89,99004.94,16.4,None,In Stock,4.5,1581
07-12-2023,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,999.14,96331.87,16.7,None,Low Stock,4.5,3628
07-12-2023,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,698.07,68854.6,12.6,None,In Stock,4.3,2470
07-12-2023,Amazon,iPhone,iPhone 14 128GB,New,799,78302,694.83,68937.12,13,None,In Stock,4.5,1475
07-12-2023,Amazon,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,78302,561.31,48543.12,29.7,None,Low Stock,4.2,1828
07-12-2023,Amazon,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,97902,739.87,63477.02,25.9,None,In Stock,4.4,1555
07-12-2023,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,885.34,86400.93,11.4,None,In Stock,4.5,1215
07-12-2023,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,801.32,77506.74,-0.3,None,Out of Stock,4.6,369
07-12-2023,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1176.09,115915.09,1.9,None,In Stock,4.8,206
08-12-2023,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,252.33,24537.09,41.2,None,Out of Stock,4.8,5070
08-12-2023,Amazon,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,42042,179.79,15399.88,58.1,None,In Stock,4,2701
08-12-2023,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,259.67,25733.84,39.5,None,In Stock,4.9,2531
08-12-2023,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,257.43,25329.69,40,None,In Stock,4.6,2966
08-12-2023,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,260.2,25870.55,39.3,None,In Stock,4.3,2403
08-12-2023,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,325.77,31932.75,24.1,None,Low Stock,4.3,2160
08-12-2023,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,325.25,31574.66,24.2,None,In Stock,4.3,1606
08-12-2023,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,423.8,41517.07,1.2,None,In Stock,4.8,206
08-12-2023,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,432.47,42538.3,-0.8,None,Low Stock,4.3,373
08-12-2023,Amazon,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,326.88,28088.19,23.8,None,In Stock,4.4,410
08-12-2023,Amazon,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,335.79,28672.53,21.7,None,In Stock,4.4,163
08-12-2023,Flipkart,Watch,Apple Watch Ultra,Renewed/Refurbished,799,78302,504.07,43297.35,36.9,None,In Stock,3.9,2293
08-12-2023,Flipkart,Watch,Apple Watch Ultra,Renewed/Refurbished,799,78302,542.37,46487.33,32.1,None,Low Stock,4.4,2164
08-12-2023,Flipkart,Watch,Apple Watch Ultra,New,799,78302,704.84,69161.19,11.8,None,In Stock,4.7,1117
08-12-2023,Flipkart,Watch,Apple Watch Ultra,Renewed/Refurbished,799,78302,517.69,44011.19,35.2,None,Low Stock,3.9,745
08-12-2023,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,685.11,68178.22,31.4,None,In Stock,4.3,1851
08-12-2023,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,708.67,69026.46,29.1,None,Out of Stock,4.3,5861
08-12-2023,Amazon,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,117502,831.54,72091.79,30.6,None,In Stock,4.5,2359
08-12-2023,Amazon,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,117502,938.76,80311.17,21.7,None,In Stock,4,2375
08-12-2023,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,195902,1637.93,136997.38,18.1,None,In Stock,4.2,1105
08-12-2023,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,2020.85,194272.44,-1.1,None,Low Stock,4.8,1080
08-12-2023,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,2012.57,198347.41,-0.7,None,In Stock,4.8,728
08-12-2023,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,2007.58,196225.13,-0.4,None,In Stock,4.4,137
08-12-2023,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1959.67,191733.98,2,None,In Stock,4.3,168
08-12-2023,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,195902,1629.89,138592.38,18.5,None,Low Stock,4.5,169
08-12-2023,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,195902,1598.56,135776.86,20,None,In Stock,3.9,167
08-12-2023,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,198.39,19243.54,39.7,None,Out of Stock,4.5,1264
08-12-2023,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,198.04,19094.96,39.8,None,In Stock,4.6,2536
08-12-2023,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,296.44,24857.7,50.5,None,Out of Stock,4.4,1740
08-12-2023,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,504.63,48511.57,15.8,None,In Stock,4.4,937
08-12-2023,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,499,49183.84,16.7,None,In Stock,4.5,2769
08-12-2023,Amazon,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,58702,387.55,32285.44,35.3,None,In Stock,4.4,2657
08-12-2023,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,78302,464.2,39499.19,41.9,None,In Stock,4.3,4023
08-12-2023,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,606.71,60502.01,24.1,None,In Stock,4.8,1476
08-12-2023,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1115.39,108025.75,7,None,In Stock,4.4,2027
08-12-2023,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1103.37,109402.05,8,None,Out of Stock,4.8,1235
08-12-2023,Amazon,iPhone,iPhone 13 128GB,New,799,78302,588.67,57506.04,26.3,None,In Stock,4.8,2007
08-12-2023,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,602.8,58368.92,24.6,None,In Stock,4.3,1963
08-12-2023,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,605.84,59202.23,24.2,None,In Stock,4.8,2180
08-12-2023,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1013.79,97486.03,15.4,None,In Stock,4.6,1325
08-12-2023,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,998.81,98934.13,16.7,None,In Stock,4.7,2241
08-12-2023,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1018.12,99539.91,15.1,None,In Stock,4.2,3009
08-12-2023,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,699.44,68265.01,12.5,None,In Stock,4.6,2160
08-12-2023,Flipkart,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,78302,513.52,43721.44,35.7,None,In Stock,4.2,1466
08-12-2023,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,896.43,87270.72,10.3,None,In Stock,4.8,2092
08-12-2023,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,910,87420.11,8.9,None,In Stock,4.5,954
08-12-2023,Amazon,iPhone,iPhone 15 128GB,New,799,78302,791.48,77986.87,0.9,None,In Stock,4.6,318
